,Timestamp of Tweet,Tweet Text,Twitter Handle,Is Republican
158,2020-09-04 15:28:56,"Thanks to @realDonaldTrump’s leadership, the Great American Comeback is underway! https://t.co/gkv2yjOdLJ",GOP,1
159,2020-09-04 15:03:03,"RT @TrumpWarRoom: 4 PINOCCHIOS for Joe Biden's ad LYING about President Trump and Social Security!

""The ad refers to 'Trump’s planned cuts…",GOP,1
160,2020-09-04 14:40:42,"RT @PARISDENNARD: Thanks to President @realDonaldTrump’s leadership and his inclusive #economy, the Black Unemployment rate went DOWN again…",GOP,1
161,2020-09-04 14:27:52,"RT @rww_gop: The historic jobs report showed the unemployment rate declined for:
 
✅Women
✅Men
✅Black Americans
✅Hispanic Americans
✅Asian…",GOP,1
162,2020-09-04 13:02:53,"RT @RNCResearch: Fox Business reports: 1.37 million jobs created, a “big change” in the lowering unemployment rate
https://t.co/W6CtPHicX2…",GOP,1
163,2020-09-04 13:00:30,"JUST IN: 1.4 MILLION jobs added in August! 

The Great American Comeback continues!",GOP,1
164,2020-09-04 02:47:25,“There's no phony photo op that is going to cover up the fact that Joe Biden is running on policies to make our country less safe.” -@GOPChairwoman https://t.co/flp6ayXSsa,GOP,1
165,2020-09-04 00:27:52,"“I have spent the last 4 years keeping my promises and delivering for the African-American community, and for all communities and the Best is Yet to Come.”—@realDonaldTrump",GOP,1
166,2020-09-03 23:44:49,“Joe Biden spent the last 47 years shipping Pennsylvania jobs to China and foreign nations—I have spent the last four years bringing them BACK HOME.”—@realDonaldTrump https://t.co/0kd4D7Mij9,GOP,1
167,2020-09-03 23:38:53,“This election is about SAFETY and this election is about JOBS.”—@realDonaldTrump,GOP,1
168,2020-09-03 23:34:51,“The election that we have coming up is the single most important election in the history of this country.”—@realDonaldTrump https://t.co/mfNBBonzti,GOP,1
169,2020-09-03 23:22:45,"“61 days from now, we are going to win the commonwealth of Pennsylvania, and we are going to win 4 more years in the White House!”—@realDonaldTrump",GOP,1
170,2020-09-03 23:08:07,TUNE IN NOW! https://t.co/f55T9TqoZm,GOP,1
171,2020-09-03 23:00:10,"Pres. Trump is reducing the cost of health care in PA—lowering premiums &amp; giving Pennsylvanians more options.

@realDonaldTrump has lowered prescription costs—in 2018 prescriptions saw their LARGEST price DECREASE in ~50 yrs.

Meanwhile, Biden plans to raise health care prices.",GOP,1
172,2020-09-03 22:15:02,"Pres. Trump is fighting for ALL Pennsylvanians!

His #PaycheckProtectionProgram gave loans to ~173K PA businesses—saving 1.8 MILLION jobs.

He also:
👍revived unemployment benefits
👍addressed an eviction ban
👍provided student borrowers relief
👍suspended payroll tax collection",GOP,1
173,2020-09-03 20:45:01,"We’re TWO months away from the most important election in modern history.
 
Make your voice heard!
 
Register to vote here ⬇️
https://t.co/W5YAvyB4mo",GOP,1
174,2020-09-03 19:15:03,"“Operation Legend is the heart of the federal government’s response to this upturn in violent crime. Its mission is to save lives, solve crimes and take violent offenders off the streets before they can claim more victims.” -AG Barr
https://t.co/CRRCa7lJdx",GOP,1
175,2020-09-03 17:47:56,"President Trump has launched Operation Legend to assist officials in combatting the recent surge in violent crime.
 
Operation Legend is named after 4-year-old LeGend Taliferro, who was shot &amp; killed in his sleep in Kansas City, MO—part of a 40% increase in homicides there.",GOP,1
176,2020-09-03 17:47:16,"RT @GaryCoby: .@Facebook is banning every campaign, committee, &amp; citizen from running new ads in the final week of the election. Only ONE s…",GOP,1
177,2020-09-03 17:15:42,RT @Scavino45: https://t.co/eFxY9ySNsc https://t.co/B9yTArxGb1,GOP,1
178,2020-09-03 16:48:14,"RT @JHorstman45: ICYMI: @IvankaTrump in Detroit speaking about her work w/ the private sector: ""So we've really been beating the drum tryin…",GOP,1
179,2020-09-03 16:14:06,"“Thanks to OWS, the entire process for delivering a safe and effective vaccine — to be assessed by FDA’s apolitical scientific experts just as any other vaccine would be — is underway and on track.” -@SecAzar
https://t.co/9nWHlmgClT",GOP,1
180,2020-09-03 15:48:16,"RT @TommyHicksGOP: Biden is coming out of his basement to visit Wisconsin today. 
 
The last time he was there? 674 DAYS.
 
It’s too little…",GOP,1
181,2020-09-03 14:45:01,"Today, @realDonaldTrump will visit Latrobe, Pennsylvania. 
 
While President Trump’s policies put the American worker FIRST, Joe Biden’s far-left agenda would devastate PA’s economy. 
https://t.co/lq0oeEidtU",GOP,1
182,2020-09-03 14:30:24,"RT @rww_gop: “We don’t begrudge the Speaker an attractive coiffure....

What is offensive, however, is our liberal glitterati’s let-them-ea…",GOP,1
183,2020-09-03 13:15:02,"“The main obstacle to reopening schools isn’t the virus. It’s the teachers’ unions. The virus has been under control in New York City for months, yet the teachers union this week threatened a strike unless classroom instruction was delayed.”
https://t.co/xJPEIB4IW5",GOP,1
184,2020-09-03 11:45:03,"Where’s Hunter?
https://t.co/awFMJRTOpK",GOP,1
185,2020-09-03 11:35:01,RT @SteveDaines: Glad to have gotten this done for our MT farmers and ranchers. https://t.co/KdfzOyFJzg,GOP,1
186,2020-09-03 02:00:03,"Pres. Trump is fighting for YOU! Here are his priorities for a 2nd term:

*Cut Prescription Drug Prices
*Lower Health care Insurance Premiums
*End Surprise Billing
*Cover All Pre-Existing Conditions
*Protect Social Security and Medicare",GOP,1
187,2020-09-03 01:06:26,"RT @GOPChairwoman: “For the sake of all Americans, we must uphold the rule of law and defend the American Dream for every child in our land…",GOP,1
188,2020-09-03 00:30:03,"The best way to make your voice heard: 
 
🗳️VOTE🗳️
 
Head to the ballot box on November 3rd!
 
Register here!
https://t.co/W5YAvyB4mo",GOP,1
189,2020-09-03 00:02:38,TUNE IN NOW!  https://t.co/sAxgjHdQ1N,GOP,1
190,2020-09-02 23:45:02,".@realDonaldTrump is providing flexibility to parents when it comes to their child's education.

If schools do not reopen, Pres. Trump believes that funding should follow students—so parents can send their child to the private, charter, religious, or home school of their choice.",GOP,1
191,2020-09-02 22:27:57,"Today marks the 100th day of protests in Portland — and Republican AGs across the country are calling on Democrat officials to condemn the violence!
https://t.co/Yt6hKJ5GrM",GOP,1
192,2020-09-02 22:18:44,"RT @MarthaMcSally: GOP women are fired up! Under Republican leadership, we had record low unemployment for women &amp; huge tax cuts. I’m on th…",GOP,1
193,2020-09-02 22:17:53,RT @NRSC: 🚨 NEW VIDEO: The Republican Senate Majority is the last of defense against the Democrats' liberal mob that wants to burn this cou…,GOP,1
194,2020-09-02 21:37:16,"“[Democrats are] seeing erosion in their support from the Police Unions that are endorsing President Trump overwhelmingly, and Joe Biden is trying to make up ground.” -@GOPChairwoman https://t.co/JVQ5e05Ltc",GOP,1
195,2020-09-02 19:52:19,"Meet some of the American heroes who were in Wilmington, NC w/ Pres. Trump today:

*Paul Phillips—A veteran of WWII, Korea, and Vietnam who served on the USS North Carolina during WWII

*Greg Melikian—An Army veteran who served as a radio operator for President Dwight Eisenhower https://t.co/nQRqAkyFcW",GOP,1
196,2020-09-02 19:42:04,"“My Administration is formally recognizing the city's exceptional contributions to victory in the Second World War. It is my tremendous honor to officially designate Wilmington, North Carolina, as our nation's very first World War II Heritage City.” -@realDonaldTrump https://t.co/09eDjBevgN",GOP,1
197,2020-09-02 19:39:02,"Today, @realDonaldTrump recognized the courageous service of Woody Williams— a Congressional Medal of Honor recipient who fought as a Marine in the Battle of Iwo Jima. https://t.co/VmHYEN2C8e",GOP,1
198,2020-09-02 18:02:42,"Pres. Trump is taking action to ensure that schools can safely reopen.

He is giving parents—not the government—the power to make decisions about their children’s education.

@realDonaldTrump is requesting $105B in education funding as part of the next coronavirus relief bill.",GOP,1
199,2020-09-02 18:02:34,"RT @RNCResearch: Biden: ""and stop your boast about never being seem to, what you, you can do anything, you're, you always talk about your a…",GOP,1
200,2020-09-02 15:45:04,"As violence has increased in Dem-led cities, Pres. Trump has taken the lead to assist cities to ensure no further violence.
 
Dem. Mayor of Kenosha, WI—John Antaramian—said that having the National Guard has been ""extremely helpful"" &amp; feels that they can keep the ""public safe.""",GOP,1
201,2020-09-02 14:13:11,"#OTD, 75 years ago, Japan’s formal surrender took place aboard the U.S.S. Missouri.
 
We will always remember the Greatest Generation and their many sacrifices made to preserve freedom for future generations!
 
#VJDay #VJDay75 https://t.co/peRyEOJj7J",GOP,1
202,2020-09-02 14:11:24,"RT @TeamTrump: Lawless criminals terrorize Kenosha, Wisconsin and Joe Biden takes a knee.

President Trump is making it stop.

#BidenRiots…",GOP,1
203,2020-09-02 14:11:19,"RT @TeamTrump: Lawless criminals terrorize Minneapolis, Minnesota while Joe Biden takes a knee and delivers a weak response.

President Tru…",GOP,1
204,2020-09-02 13:00:18,"Manufacturing SURGED in August as the Great American Comeback continues!
https://t.co/GVhrAQO7w5",GOP,1
205,2020-09-02 11:30:03,"Joe Biden &amp; local Democrat leaders have let the radical Left riot &amp; destroy American businesses &amp; lives—all while decreasing funding for our law enforcement.
 
But Pres. Trump is taking action to defend Americans &amp; their property.
 
He will always stand up for our heroes in blue!",GOP,1
206,2020-09-02 00:50:32,"Make sure you are:

☑️Registered
☑️Ready
to vote on November 3rd.

Make your voice heard!
https://t.co/W5YAvyB4mo",GOP,1
207,2020-09-02 00:04:19,TUNE IN NOW! https://t.co/P0oOrUvgNP,GOP,1
208,2020-09-01 23:44:29,"Nancy Pelosi: rules for thee, but not for me.
https://t.co/cyiwW3X2WE",GOP,1
209,2020-09-01 21:55:48,"President Trump has given federal assistance to HELP Democrat-run cities that have been overtaken by violent crime &amp; riots.
 
To assist with the unrest in Kenosha, WI, the President quickly deployed ~1,000 members of the National Guard &amp; ~200 federal law enforcement officers.",GOP,1
210,2020-09-01 21:12:15,"“Rather than take responsibility, Democrats try to shift blame to the president, who has consistently condemned rioting &amp; protected federal property...Democrats, led by Kamala Harris, blocked legislative police reform to appease radical activists.”-@LizRNC https://t.co/UaAFvWCUVJ",GOP,1
211,2020-09-01 21:05:49,"RT @Rick_Gorka: One set of rules for Queen Nancy, one for the rest of us. 

Let them eat cake. 

#LeadRight  https://t.co/JZv4qozOY8",GOP,1
212,2020-09-01 20:38:05,TUNE IN NOW! https://t.co/ByBM7i9phb,GOP,1
213,2020-09-01 19:48:16,"“We’re committed to helping Kenosha rebuild, we all are. We will provide $1 million to the Kenosha law enforcement.”—@realDonaldTrump 
https://t.co/7C3e8E4DnT",GOP,1
214,2020-09-01 19:36:13,"“Mobs demolished or damaged at least 25 businesses, burned down public buildings, and threw bricks at police officers…These are not acts of peaceful protest.”—@realDonaldTrump 
https://t.co/pJNp9rQYzu",GOP,1
215,2020-09-01 19:16:50,"“We cherish our law enforcement. We wouldn’t be here without our law enforcement”—@realDonaldTrump in Kenosha, Wisconsin.",GOP,1
216,2020-09-01 18:41:00,"The @realDonaldTrump Admin has delivered critical support for Wisconsin during the pandemic:

-$9.9 billion in #PPP loans to WI #smallbiz

-2.9 million economic impact payments delivered to WI residents

-$2.2 billion received by WI &amp; local gov'ts from the Coronavirus Relief Fund",GOP,1
217,2020-09-01 17:54:26,"“Joe Biden's campaign was bailing out rioters, Joe Biden's running mate was soliciting funds to support the bailing out of these lawless rioters. That's not leadership.” -@PARISDENNARD https://t.co/xpz7EIC7ov",GOP,1
218,2020-09-01 15:42:44,"Democrats are fanning the flames of these riots.
 
We need to #StoptheMadness.
 
Vote for @realDonaldTrump and Republicans on November 3, 2020. https://t.co/hsu7CJOeXh",GOP,1
219,2020-09-01 15:23:27,"RT @RichardGrenell: Stop what you are doing and for a brief moment look at this unbelievable moment. 

Thank you, @realDonaldTrump.

Wow. h…",GOP,1
220,2020-09-01 15:22:01,"RT @FLOTUS: September is National #ChildhoodCancerAwarenessMonth, a time for us to remember those we have lost, acknowledge the progress &amp;…",GOP,1
221,2020-09-01 14:20:01,"“In the end, Biden and Sanders are united behind a policy program that would put the federal government in charge of an unprecedented share of the U.S. economy – and extract unprecedented sums from taxpayers to pay for it.”
https://t.co/9TIKJyHkVG",GOP,1
222,2020-09-01 12:50:01,"HISTORY MADE!
https://t.co/NAex7lOn2V",GOP,1
223,2020-09-01 11:20:01,"“In sum, the Biden plan hikes taxes on businesses and high-income earners would be partly shifted onto workers and would put the brakes on economic growth. In the long run, the lower growth rate would lead to lower incomes across the income distribution.”
https://t.co/pPmgaOfrFN",GOP,1
224,2020-09-01 02:52:34,"President @realDonaldTrump:
 
“The best is yet to come.”
https://t.co/LDN4DDLY25",GOP,1
225,2020-09-01 01:55:00,"“School choice is the real civil-rights issue of our time, and the GOP deserves credit for making it a marquee part of its 2020 agenda.”
https://t.co/bs9S7C9UP5",GOP,1
